;backtest_iteration;portfolio_type;expected_annual_return;annual_volatility;sharpe_ratio;discrete_allocation;profit
0;18;markowitz_portfolio_without_forecast_without_preselection;0.36262107884541156;0.08582911408610068;3.99189811631641;{'CLX': 19.0, 'MGPI': 50.0, 'CSFL': 35.0, 'CME': 9.0, 'PGR': 97.0, 'EGRX': 9.0, 'INBK': 4.0, 'OFLX': 23.0, 'ALGN': 2.0, 'VCEL': 32.0, 'NURO': 115.0, 'CNC': 3.0, 'LMAT': 80.0, 'TVIX': 65.0, 'IRS': 6.0, 'CUTR': 9.0, 'GOLD': 9.0, 'LOGI': 37.0, 'TTWO': 20.0, 'MZOR': 18.0, 'SPHS': 187.0, 'CENTA': 34.0, 'TPL': 3.0, 'HSKA': 41.0, 'PETS': 24.0, 'FOXF': 76.0, 'ITI': 223.0, 'AMZN': 4.0, 'INFO': 7.0, 'BWXT': 126.0, 'EXEL': 98.0, 'CLUB': 76.0, 'COR': 45.0, 'WD': 64.0, 'COT': 44.0, 'INGN': 11.0, 'PMD': 37.0, 'CASI': 429.0, 'CASH': 12.0, 'CNBKA': 40.0, 'CPRT': 9.0, 'AXGN': 202.0, 'SYNC': 223.0, 'SKYW': 33.0, 'TSE': 28.0, 'MTL': 18.0, 'MTN': 11.0, 'STZ': 24.0, 'MBOT': 75.0, 'NERV': 14.0, 'TSN': 40.0, 'RYAAY': 1.0, 'HTHT': 105.0, 'PLUS': 5.0, 'ULTA': 2.0, 'RENN': 56.0};708.1138324737511
1;18;markowitz_portfolio_without_forecast;0.4480760668650214;0.13705204334102555;3.1234562902491207;{'ABMD': 30.0, 'ACHN': 61.0, 'AERI': 11.0, 'AKAO': 20.0, 'ALGN': 14.0, 'AMZN': 4.0, 'AQXP': 67.0, 'ARRY': 47.0, 'ASMB': 65.0, 'BWXT': 194.0, 'CBOE': 101.0, 'CECE': 16.0, 'CENTA': 62.0, 'COHR': 5.0, 'COKE': 11.0, 'ESLT': 42.0, 'FIZZ': 71.0, 'FOXF': 114.0, 'GOLD': 39.0, 'HOFT': 88.0, 'HTHT': 241.0, 'IIVI': 12.0, 'JBSS': 8.0, 'MGPI': 82.0, 'PLCE': 30.0, 'PRMW': 294.0, 'SKYW': 19.0, 'SSRM': 16.0, 'TWOU': 9.0, 'WIFI': 50.0};1129.9854478836378
2;18;markowitz_portfolio_with_forecast;0.5084958231229557;0.1426939631814785;3.423381145435603;{'ABMD': 29.0, 'ACHN': 350.0, 'AERI': 9.0, 'AKAO': 6.0, 'ALGN': 10.0, 'AMZN': 5.0, 'AQXP': 64.0, 'ARRY': 2.0, 'ASMB': 73.0, 'BWXT': 211.0, 'CBOE': 136.0, 'CECE': 68.0, 'CENTA': 68.0, 'COHR': 4.0, 'COKE': 10.0, 'ESLT': 34.0, 'FIZZ': 66.0, 'FOXF': 99.0, 'FRO': 154.0, 'GOLD': 35.0, 'HOFT': 78.0, 'HTHT': 192.0, 'JBSS': 6.0, 'MGPI': 83.0, 'PLCE': 31.0, 'PRMW': 256.0, 'SKYW': 18.0, 'SSRM': 5.0, 'WIFI': 56.0};893.8404111862507
3;18;markowitz_portfolio_with_forecast_and adjusted covariance_matrix;0.7145169672309882;0.0007186874113456135;966.3686273989822;{'ACHN': 2622.0, 'FOLD': 7422.0};0.0
4;18;markowitz_portfolio_with_forecast_and_latent_features;0.5252751341772461;0.1270210036937718;3.977886487146544;{'ABMD': 24.0, 'ACHN': 443.0, 'AERI': 10.0, 'AKAO': 37.0, 'ALGN': 5.0, 'AMZN': 6.0, 'AQXP': 73.0, 'ARRY': 43.0, 'ASMB': 85.0, 'BWXT': 235.0, 'CBOE': 114.0, 'CECE': 70.0, 'CENTA': 60.0, 'CHDN': 4.0, 'CLX': 6.0, 'COHR': 6.0, 'COKE': 11.0, 'EFOI': 202.0, 'ESLT': 46.0, 'ESND': 9.0, 'FIZZ': 40.0, 'FOSL': 8.0, 'FOXF': 118.0, 'FRO': 156.0, 'GOLD': 30.0, 'HOFT': 70.0, 'HTHT': 197.0, 'JBSS': 1.0, 'MGPI': 82.0, 'PLCE': 29.0, 'PRMW': 211.0, 'SKYW': 7.0, 'SSRM': 80.0, 'TWOU': 1.0, 'WIFI': 22.0};958.0054464340524
0;17;markowitz_portfolio_without_forecast_without_preselection;0.3712077707052367;0.08772895990520965;4.00332764784529;{'CACC': 1.0, 'CLX': 24.0, 'MGPI': 49.0, 'CSFL': 35.0, 'CME': 3.0, 'PGR': 119.0, 'EGRX': 8.0, 'INBK': 1.0, 'SA': 1.0, 'OFLX': 29.0, 'ALGN': 2.0, 'VCEL': 29.0, 'NURO': 114.0, 'CNC': 3.0, 'LMAT': 76.0, 'TVIX': 87.0, 'CUTR': 23.0, 'GOLD': 9.0, 'LOGI': 33.0, 'TTWO': 20.0, 'MZOR': 20.0, 'SPHS': 181.0, 'CENTA': 23.0, 'TPL': 3.0, 'HSKA': 40.0, 'PETS': 35.0, 'FOXF': 71.0, 'ZGNX': 2.0, 'ITI': 279.0, 'AMZN': 3.0, 'BWXT': 122.0, 'EXEL': 95.0, 'CLUB': 69.0, 'COR': 45.0, 'WD': 64.0, 'COT': 15.0, 'INGN': 11.0, 'PMD': 38.0, 'AVY': 1.0, 'CASI': 463.0, 'CASH': 10.0, 'CNBKA': 28.0, 'CPRT': 1.0, 'WTW': 1.0, 'AXGN': 193.0, 'SYNC': 229.0, 'DLTR': 1.0, 'SKYW': 28.0, 'TSE': 30.0, 'MTL': 3.0, 'MTN': 9.0, 'STZ': 24.0, 'MBOT': 95.0, 'NERV': 19.0, 'TSN': 37.0, 'LUNA': 25.0, 'HTHT': 102.0, 'PLUS': 8.0, 'RENN': 52.0, 'NETE': 17.0};991.6602227687924
1;17;markowitz_portfolio_without_forecast;0.4451470921166503;0.13450224560292373;3.1608921487583603;{'ABMD': 29.0, 'ADXS': 89.0, 'AERI': 10.0, 'AKAO': 6.0, 'ALGN': 14.0, 'AMZN': 5.0, 'AQXP': 56.0, 'ARRY': 27.0, 'ASMB': 66.0, 'ASNA': 1.0, 'BWXT': 198.0, 'CBOE': 127.0, 'CENTA': 47.0, 'COHR': 5.0, 'COKE': 12.0, 'EFOI': 1.0, 'ESLT': 29.0, 'FIZZ': 61.0, 'FOXF': 94.0, 'GOLD': 36.0, 'HOFT': 61.0, 'HTHT': 216.0, 'JBSS': 15.0, 'MCEP': 4.0, 'MGPI': 83.0, 'PLCE': 30.0, 'PRMW': 250.0, 'SKYW': 25.0, 'SSRM': 30.0, 'TWOU': 13.0, 'WIFI': 87.0};1679.2902002335154
2;17;markowitz_portfolio_with_forecast;0.46894152325106503;0.13715874336643052;3.2731527880193676;{'ABMD': 27.0, 'ADXS': 91.0, 'AERI': 11.0, 'AKAO': 2.0, 'ALGN': 17.0, 'AMSC': 1.0, 'AMZN': 4.0, 'AQXP': 56.0, 'AREX': 1.0, 'ARRY': 25.0, 'ARWR': 1.0, 'ASMB': 59.0, 'BTE': 1.0, 'BWXT': 199.0, 'CBOE': 131.0, 'CENTA': 51.0, 'COHR': 3.0, 'COKE': 13.0, 'DEST': 1.0, 'DWSN': 1.0, 'ESLT': 32.0, 'FIZZ': 67.0, 'FOXF': 117.0, 'GOLD': 35.0, 'HOFT': 67.0, 'HTHT': 221.0, 'JBSS': 14.0, 'MCEP': 1.0, 'MGPI': 81.0, 'PLCE': 30.0, 'PRMW': 254.0, 'SKYW': 17.0, 'SRCL': 1.0, 'SSRM': 23.0, 'STNG': 1.0, 'TWOU': 14.0, 'WIFI': 82.0};1728.0879042149106
3;17;markowitz_portfolio_with_forecast_and adjusted covariance_matrix;0.2052580547531402;0.00016935053787800618;1093.9324850954606;{'AABA': 3.0, 'AAL': 5.0, 'AAOI': 5.0, 'AAON': 7.0, 'AAPL': 1.0, 'AAWW': 4.0, 'AAXN': 9.0, 'ABCB': 5.0, 'ABG': 4.0, 'ABMD': 1.0, 'ABX': 16.0, 'ACGL': 8.0, 'ACHC': 7.0, 'ACIW': 10.0, 'ACOR': 11.0, 'ACXM': 9.0, 'ADBE': 1.0, 'ADI': 3.0, 'ADMS': 8.0, 'ADP': 2.0, 'ADSK': 2.0, 'ADUS': 7.0, 'ADXS': 27.0, 'AEGN': 9.0, 'AEIS': 3.0, 'AERI': 4.0, 'AGEN': 63.0, 'AGIO': 4.0, 'AGRX': 52.0, 'AGX': 5.0, 'AGYS': 19.0, 'AIMC': 5.0, 'AIN': 4.0, 'AIT': 4.0, 'AKAO': 21.0, 'AKBA': 17.0, 'AKRX': 7.0, 'AKS': 40.0, 'ALCO': 7.0, 'ALDR': 21.0, 'ALGN': 1.0, 'ALGT': 1.0, 'ALKS': 5.0, 'ALNY': 2.0, 'ALXN': 2.0, 'AMAG': 15.0, 'AMAT': 4.0, 'AMBA': 4.0, 'AMBC': 16.0, 'AMCX': 4.0, 'AMED': 4.0, 'AMGN': 1.0, 'AMKR': 22.0, 'AMNB': 6.0, 'AMOT': 7.0, 'AMPH': 12.0, 'AMSC': 72.0, 'AMSF': 4.0, 'AMSWA': 20.0, 'AMWD': 2.0, 'ANAT': 2.0, 'ANCX': 8.0, 'ANDV': 2.0, 'ANDX': 5.0, 'ANGI': 22.0, 'ANGO': 14.0, 'ANIK': 5.0, 'ANIP': 4.0, 'ANSS': 2.0, 'AOBC': 17.0, 'AOSL': 13.0, 'APC': 5.0, 'APD': 1.0, 'APEI': 9.0, 'APOG': 5.0, 'AQXP': 22.0, 'ARCB': 6.0, 'AREX': 114.0, 'ARII': 6.0, 'ARLP': 12.0, 'ARNA': 8.0, 'AROW': 7.0, 'ARRS': 9.0, 'ARRY': 22.0, 'ARWR': 2691.0, 'ASCMA': 20.0, 'ASH': 3.0, 'ASMB': 6.0, 'ASML': 1.0, 'ASNA': 96.0, 'ASPS': 12.0, 'ASR': 1.0, 'ASTE': 4.0, 'ASYS': 22.0, 'ATI': 11.0, 'ATRC': 13.0, 'ATRO': 5.0, 'ATSG': 10.0, 'ATTU': 34.0, 'ATVI': 4.0, 'AUTO': 24.0, 'AVAV': 4.0, 'AVGO': 1.0, 'AVID': 36.0, 'AVY': 2.0, 'AXDX': 9.0, 'AYI': 1.0, 'AZPN': 4.0, 'AZZ': 4.0, 'BAK': 10.0, 'BANF': 4.0, 'BANR': 4.0, 'BBBY': 10.0, 'BBL': 7.0, 'BBSI': 4.0, 'BCOR': 10.0, 'BCPC': 3.0, 'BDC': 3.0, 'BDGE': 7.0, 'BECN': 4.0, 'BELFB': 8.0, 'BGCP': 15.0, 'BGG': 9.0, 'BHP': 6.0, 'BIDU': 1.0, 'BJRI': 6.0, 'BLDR': 12.0, 'BLKB': 2.0, 'BLL': 6.0, 'BLMN': 11.0, 'BMRC': 3.0, 'BMS': 5.0, 'BMTC': 5.0, 'BNFT': 9.0, 'BOFI': 8.0, 'BOKF': 3.0, 'BOOM': 11.0, 'BRC': 6.0, 'BREW': 12.0, 'BRKR': 7.0, 'BRKS': 9.0, 'BSET': 40.0, 'BTE': 115.0, 'BVN': 18.0, 'BWXT': 4.0, 'CALM': 5.0, 'CAMP': 10.0, 'CARB': 10.0, 'CASY': 2.0, 'CATY': 5.0, 'CBOE': 2.0, 'CBRL': 1.0, 'CBT': 4.0, 'CCBG': 10.0, 'CCJ': 23.0, 'CCLP': 44.0, 'CCMP': 3.0, 'CCOI': 5.0, 'CDNS': 5.0, 'CDW': 3.0, 'CEA': 6.0, 'CECO': 19.0, 'CENTA': 7.0, 'CENX': 15.0, 'CEO': 2.0, 'CERN': 3.0, 'CEVA': 5.0, 'CFFN': 17.0, 'CGNX': 4.0, 'CHDN': 1.0, 'CHEF': 12.0, 'CHKP': 2.0, 'CHRW': 3.0, 'CHSCN': 8.0, 'CHSCO': 8.0, 'CHTR': 1.0, 'CHUY': 9.0, 'CKH': 5.0, 'CLX': 2.0, 'CMCO': 6.0, 'CMCSA': 6.0, 'CMRE': 37.0, 'CMTL': 10.0, 'CNI': 3.0, 'CNQ': 8.0, 'CNTY': 25.0, 'COG': 9.0, 'COHR': 1.0, 'COHU': 11.0, 'COKE': 1.0, 'COLM': 3.0, 'COMM': 6.0, 'CONE': 4.0, 'CONN': 7.0, 'CORE': 7.0, 'COST': 1.0, 'CPA': 2.0, 'CPE': 20.0, 'CPRT': 6.0, 'CPSI': 8.0, 'CRMT': 5.0, 'CROX': 18.0, 'CRUS': 4.0, 'CRZO': 12.0, 'CSCO': 6.0, 'CSFL': 9.0, 'CSIQ': 14.0, 'CSOD': 7.0, 'CSWC': 16.0, 'CSX': 4.0, 'CTAS': 1.0, 'CTRE': 14.0, 'CTRL': 7.0, 'CTRN': 9.0, 'CTSH': 3.0, 'CTXS': 3.0, 'CVCO': 2.0, 'CVGI': 24.0, 'CVGW': 3.0, 'CVLT': 4.0, 'CVTI': 8.0, 'CVX': 2.0, 'CYD': 10.0, 'CYOU': 7.0, 'DAKT': 25.0, 'DAL': 4.0, 'DENN': 17.0, 'DEST': 88.0, 'DFRG': 15.0, 'DHT': 47.0, 'DISCA': 12.0, 'DISCK': 13.0, 'DISH': 5.0, 'DLTR': 2.0, 'DNKN': 4.0, 'DORM': 4.0, 'DOX': 4.0, 'DSX': 69.0, 'DWSN': 59.0, 'DXPE': 10.0, 'ECHO': 8.0, 'EFOI': 96.0, 'ENTG': 8.0, 'EPAY': 7.0, 'EQIX': 1.0, 'ERA': 22.0, 'ESLT': 2.0, 'EXPD': 4.0, 'EXPE': 2.0, 'EXPO': 6.0, 'EZPW': 19.0, 'FANG': 2.0, 'FARM': 7.0, 'FARO': 5.0, 'FDX': 1.0, 'FELE': 5.0, 'FIZZ': 2.0, 'FLDM': 33.0, 'FLIR': 5.0, 'FLXS': 5.0, 'FOLD': 20.0, 'FOXF': 6.0, 'FSTR': 10.0, 'FWRD': 4.0, 'GEOS': 20.0, 'GIII': 7.0, 'GNTX': 11.0, 'GOLD': 2.0, 'GPRE': 15.0, 'GRMN': 4.0, 'GSM': 13.0, 'GTLS': 8.0, 'HAIN': 6.0, 'HAYN': 7.0, 'HCCI': 12.0, 'HELE': 2.0, 'HNRG': 38.0, 'HOFT': 6.0, 'HOLI': 10.0, 'HTHT': 7.0, 'HTLD': 10.0, 'HUBG': 5.0, 'HURC': 6.0, 'HWKN': 6.0, 'HYGS': 27.0, 'IART': 5.0, 'IEP': 4.0, 'IIIN': 8.0, 'IIVI': 5.0, 'ILMN': 1.0, 'IOSP': 3.0, 'IPAR': 5.0, 'IPHS': 5.0, 'IRBT': 3.0, 'ITRI': 3.0, 'JBHT': 2.0, 'JBLU': 10.0, 'JBSS': 4.0, 'JJSF': 2.0, 'JOBS': 4.0, 'JOUT': 4.0, 'JVA': 61.0, 'KALU': 2.0, 'KBAL': 13.0, 'KLAC': 2.0, 'KMX': 3.0, 'KNX': 5.0, 'KSU': 2.0, 'LANC': 2.0, 'LFUS': 1.0, 'LGCYO': 65.0, 'LMNR': 11.0, 'LPG': 32.0, 'LSTR': 2.0, 'LTM': 17.0, 'LULU': 3.0, 'LYTS': 33.0, 'MCEP': 239.0, 'MDLZ': 5.0, 'MDRX': 16.0, 'MEOH': 5.0, 'MERC': 17.0, 'MGEE': 4.0, 'MGPI': 3.0, 'MLHR': 6.0, 'MMLP': 13.0, 'MNST': 4.0, 'MRTN': 12.0, 'MTRX': 14.0, 'MYRG': 7.0, 'NHTC': 12.0, 'NSC': 2.0, 'NWPX': 14.0, 'NYNY': 8.0, 'ODFL': 2.0, 'OMAB': 6.0, 'PAAS': 15.0, 'PATK': 4.0, 'PDCE': 5.0, 'PEP': 2.0, 'PERY': 9.0, 'PETX': 43.0, 'PHIIK': 20.0, 'PLCE': 2.0, 'PLPC': 3.0, 'POOL': 2.0, 'POWL': 8.0, 'PPC': 7.0, 'PRIM': 9.0, 'PRMW': 19.0, 'PTEN': 12.0, 'PTSI': 6.0, 'RAIL': 14.0, 'RCKY': 12.0, 'RGLD': 3.0, 'ROCK': 7.0, 'RRTS': 28.0, 'RUSHA': 5.0, 'RYAAY': 2.0, 'SAFM': 2.0, 'SAIA': 3.0, 'SBLK': 35.0, 'SCHN': 7.0, 'SENEA': 7.0, 'SGC': 9.0, 'SHOO': 5.0, 'SKYW': 5.0, 'SLGN': 8.0, 'SNBR': 6.0, 'SODA': 3.0, 'SPTN': 9.0, 'SRCE': 5.0, 'SRCL': 3.0, 'SSRM': 27.0, 'STLD': 6.0, 'STNG': 64.0, 'TESS': 15.0, 'THRM': 7.0, 'TILE': 10.0, 'TWOU': 4.0, 'UFPI': 6.0, 'UHAL': 1.0, 'USAK': 13.0, 'USAP': 12.0, 'USLM': 3.0, 'VLRS': 24.0, 'VNET': 36.0, 'VNOM': 14.0, 'WDFC': 2.0, 'WERN': 6.0, 'WIFI': 10.0, 'WIRE': 5.0, 'WLFC': 10.0, 'WPRT': 149.0, 'WWD': 3.0, 'XEC': 2.0, 'XLRN': 6.0, 'YRCW': 16.0, 'ZEUS': 10.0};4883.89903926848
4;17;markowitz_portfolio_with_forecast_and_latent_features;0.47162421476679356;0.11964338242683879;3.7747529834586464;{'ABMD': 14.0, 'ADXS': 103.0, 'AERI': 17.0, 'AKAO': 29.0, 'ALGN': 9.0, 'AMZN': 5.0, 'AOBC': 17.0, 'AQXP': 129.0, 'ARRY': 63.0, 'ASMB': 56.0, 'BWXT': 220.0, 'CBOE': 120.0, 'COHR': 10.0, 'COKE': 9.0, 'ESLT': 47.0, 'FIZZ': 55.0, 'FOXF': 136.0, 'GOLD': 33.0, 'HOFT': 62.0, 'HTHT': 260.0, 'JBSS': 22.0, 'MGPI': 73.0, 'PATK': 6.0, 'PLCE': 24.0, 'PRMW': 339.0, 'SKYW': 23.0, 'SSRM': 54.0, 'WIFI': 59.0};1920.470112800661
0;16;markowitz_portfolio_without_forecast_without_preselection;0.37561182008538796;0.08889990647659719;4.000137167512121;{'CACC': 1.0, 'CLX': 24.0, 'MGPI': 49.0, 'CSFL': 30.0, 'CME': 5.0, 'PGR': 114.0, 'EGRX': 11.0, 'ROST': 3.0, 'INBK': 3.0, 'OFLX': 29.0, 'ALGN': 2.0, 'VCEL': 46.0, 'NURO': 108.0, 'CNC': 4.0, 'LMAT': 78.0, 'TVIX': 99.0, 'IRS': 12.0, 'CUTR': 17.0, 'GOLD': 10.0, 'LOGI': 39.0, 'TTWO': 23.0, 'MZOR': 19.0, 'SPHS': 179.0, 'HIIQ': 4.0, 'CENTA': 22.0, 'TPL': 4.0, 'HSKA': 38.0, 'PETS': 38.0, 'FOXF': 75.0, 'ITI': 270.0, 'AMZN': 3.0, 'BWXT': 122.0, 'EXEL': 88.0, 'CLUB': 66.0, 'COR': 43.0, 'WB': 1.0, 'WD': 68.0, 'COT': 5.0, 'INGN': 8.0, 'PMD': 41.0, 'WATT': 7.0, 'AVY': 1.0, 'CASI': 449.0, 'MASI': 1.0, 'CASH': 6.0, 'CNBKA': 9.0, 'WTW': 1.0, 'AXGN': 184.0, 'SYNC': 223.0, 'DLTR': 1.0, 'SKYW': 26.0, 'TSE': 28.0, 'MTL': 19.0, 'MTN': 4.0, 'STZ': 22.0, 'MBOT': 95.0, 'NERV': 16.0, 'TSN': 37.0, 'LUNA': 89.0, 'SQNS': 5.0, 'HTHT': 101.0, 'PLUS': 5.0, 'ULTA': 2.0, 'RENN': 46.0, 'NETE': 23.0};2244.8630465269166
1;16;markowitz_portfolio_without_forecast;0.44058895982477153;0.13360141799786224;3.1480875437377573;{'ABMD': 27.0, 'AERI': 11.0, 'AKAO': 11.0, 'ALGN': 7.0, 'AMZN': 5.0, 'AQXP': 59.0, 'ARRY': 80.0, 'ASMB': 65.0, 'BWXT': 198.0, 'CBOE': 135.0, 'CEA': 10.0, 'CENTA': 41.0, 'CLX': 1.0, 'COHR': 5.0, 'COKE': 8.0, 'ESLT': 17.0, 'FIZZ': 60.0, 'FOXF': 123.0, 'GOLD': 43.0, 'HOFT': 50.0, 'HTHT': 209.0, 'IIVI': 6.0, 'JBSS': 18.0, 'MGPI': 82.0, 'PLCE': 36.0, 'PRMW': 276.0, 'SKYW': 17.0, 'SSRM': 2.0, 'TWOU': 5.0, 'WIFI': 74.0};1920.103424072252
2;16;markowitz_portfolio_with_forecast;0.42694715342372863;0.1346204695816863;3.022921808906611;{'CBOE': 117, 'BWXT': 203, 'HTHT': 226, 'FIZZ': 68, 'MGPI': 89, 'FOXF': 146, 'ABMD': 31, 'AMZN': 5, 'PLCE': 37, 'ESLT': 32, 'PRMW': 333, 'GOLD': 39, 'ASMB': 72, 'HOFT': 63, 'COKE': 12, 'CENTA': 55, 'WIFI': 85, 'JBSS': 25, 'ARRY': 94, 'CEA': 20, 'AERI': 14, 'AQXP': 61, 'SQBG': 396, 'COHR': 2, 'CLX': 4, 'SSRM': 44, 'AKAO': 25, 'SKYW': 6};1828.515894889811
3;16;markowitz_portfolio_with_forecast_and adjusted covariance_matrix;0.6995025433696787;0.000771077471056746;881.2377081104888;{'AERI': 1526.0, 'FOLD': 637.0};0.0
4;16;markowitz_portfolio_with_forecast_and_latent_features;0.4215286138630169;0.1085887919545801;3.6976985067755974;{'ABMD': 59.0, 'ACGL': 62.0, 'AERI': 22.0, 'AKAO': 42.0, 'AMZN': 4.0, 'ANGI': 13.0, 'AQXP': 57.0, 'ARRY': 89.0, 'ASMB': 41.0, 'BWXT': 204.0, 'CBOE': 107.0, 'CEA': 34.0, 'CHTR': 1.0, 'CLX': 14.0, 'COHR': 5.0, 'COKE': 1.0, 'CRUS': 22.0, 'ESLT': 25.0, 'FIZZ': 46.0, 'FOXF': 173.0, 'GNMX': 1.0, 'GOLD': 44.0, 'HOFT': 68.0, 'HTHT': 156.0, 'JBSS': 39.0, 'MGPI': 64.0, 'PLCE': 22.0, 'PRMW': 290.0, 'SAFM': 11.0, 'SKYW': 32.0, 'SQBG': 640.0, 'SSRM': 34.0, 'WIFI': 70.0};1579.6008701324345
0;15;markowitz_portfolio_without_forecast_without_preselection;0.3651907381811631;0.08548865921132906;4.037854159437068;{'ICUI': 1.0, 'CACC': 1.0, 'CLX': 23.0, 'MGPI': 46.0, 'CME': 4.0, 'PGR': 122.0, 'EGRX': 9.0, 'ROST': 10.0, 'OFLX': 20.0, 'ALGN': 4.0, 'VCEL': 46.0, 'NURO': 104.0, 'CNC': 5.0, 'LMAT': 78.0, 'TVIX': 102.0, 'CUTR': 22.0, 'NTWK': 7.0, 'GOLD': 12.0, 'LOGI': 43.0, 'TTWO': 19.0, 'MZOR': 19.0, 'SPHS': 165.0, 'CENTA': 18.0, 'TPL': 5.0, 'HSKA': 35.0, 'PETS': 30.0, 'FOXF': 63.0, 'ITI': 231.0, 'AMZN': 3.0, 'INFO': 14.0, 'PAYC': 1.0, 'BWXT': 111.0, 'EXEL': 82.0, 'CLUB': 70.0, 'COR': 31.0, 'WB': 1.0, 'WD': 58.0, 'COT': 8.0, 'INGN': 7.0, 'PMD': 39.0, 'WATT': 1.0, 'AVY': 2.0, 'CASI': 376.0, 'CASH': 17.0, 'CNBKA': 12.0, 'WTW': 5.0, 'AXGN': 178.0, 'SYNC': 222.0, 'DLTR': 3.0, 'SKYW': 27.0, 'TSE': 27.0, 'ESSA': 4.0, 'MTL': 13.0, 'MTN': 10.0, 'STZ': 19.0, 'MBOT': 88.0, 'NERV': 21.0, 'TSN': 34.0, 'HTHT': 96.0, 'PLUS': 7.0, 'RENN': 49.0, 'NETE': 23.0};1636.0098774433206
1;15;markowitz_portfolio_without_forecast;0.44077292072454977;0.13390022719306435;3.142436197048847;{'ABMD': 20.0, 'ACGL': 7.0, 'AERI': 14.0, 'AKAO': 23.0, 'ALGN': 8.0, 'AMZN': 3.0, 'AQXP': 58.0, 'ARRY': 44.0, 'ASMB': 60.0, 'BWXT': 181.0, 'CBOE': 100.0, 'CEA': 2.0, 'CENTA': 58.0, 'CLX': 9.0, 'COHR': 4.0, 'COKE': 11.0, 'ESLT': 49.0, 'FIZZ': 72.0, 'FOXF': 155.0, 'GOLD': 34.0, 'HOFT': 80.0, 'HTHT': 175.0, 'JBSS': 10.0, 'JOUT': 5.0, 'MGPI': 75.0, 'PLCE': 24.0, 'PRMW': 269.0, 'SKYW': 7.0, 'SSRM': 37.0, 'STNG': 58.0, 'WIFI': 108.0};-2596.5903892516963
2;15;markowitz_portfolio_with_forecast;0.4511481653856877;0.13494055241362723;3.195097082929589;{'ABMD': 24.0, 'AERI': 10.0, 'AKAO': 13.0, 'ALGN': 9.0, 'AMZN': 3.0, 'AQXP': 56.0, 'ARRY': 47.0, 'ASMB': 56.0, 'BWXT': 169.0, 'CBOE': 127.0, 'CEA': 1.0, 'CENTA': 45.0, 'CLX': 6.0, 'COKE': 11.0, 'ESLT': 34.0, 'FIZZ': 67.0, 'FOXF': 138.0, 'FRO': 62.0, 'GOLD': 36.0, 'HOFT': 67.0, 'HTHT': 178.0, 'JBSS': 10.0, 'MGPI': 78.0, 'PLCE': 26.0, 'PRMW': 268.0, 'SKYW': 7.0, 'SSRM': 32.0, 'STNG': 634.0, 'TWOU': 7.0, 'WIFI': 89.0};-2496.8104066848628
3;15;markowitz_portfolio_with_forecast_and adjusted covariance_matrix;0.7552635192387885;6.0546690750325265e-06;121437.44110983284;{'ABMD': 403.0, 'ABX': 1.0, 'ACET': 1.0, 'ACHC': 1.0, 'ACIW': 1.0, 'ADXS': 1.0, 'AEGN': 1.0, 'AFSI': 1.0, 'AGEN': 1.0, 'AGRX': 5.0, 'AGYS': 1.0, 'AKS': 2.0, 'AMBC': 1.0, 'AMKR': 1.0, 'AMPH': 1.0, 'AMSC': 5.0, 'AMSWA': 1.0, 'ANGO': 1.0, 'AOBC': 1.0, 'APEI': 1.0, 'AREX': 4.0, 'ARII': 1.0, 'ARLP': 1.0, 'ARRS': 1.0, 'ARWR': 9.0, 'ASCMA': 1.0, 'ASNA': 16.0, 'ATI': 1.0, 'ATRC': 1.0, 'ATTU': 2.0, 'AUTO': 1.0, 'AVDL': 1.0, 'AVID': 3.0, 'BBL': 1.0, 'BGCP': 1.0, 'BGG': 1.0, 'BHP': 1.0, 'BLMN': 1.0, 'BTE': 9.0, 'CCJ': 2.0, 'CCLP': 2.0, 'CENX': 1.0, 'CFFN': 1.0, 'CHSCN': 1.0, 'CHSCO': 1.0, 'CHUY': 1.0, 'CKH': 1.0, 'CMRE': 2.0, 'CNQ': 1.0, 'CNTY': 1.0, 'COG': 1.0, 'CROX': 1.0, 'CSIQ': 1.0, 'CSWC': 1.0, 'CTRE': 1.0, 'CTRN': 1.0, 'DAKT': 1.0, 'DEST': 12.0, 'DFRG': 1.0, 'DHT': 3.0, 'DISCK': 1.0, 'DSX': 7.0, 'DWSN': 1.0, 'EFOI': 3.0, 'EPAY': 1.0, 'ERA': 1.0, 'EZPW': 1.0, 'FLDM': 2.0, 'FOLD': 81.0, 'FRO': 16.0, 'GEOS': 1.0, 'GNMX': 13.0, 'GPOR': 1.0, 'GPRE': 1.0, 'GSM': 1.0, 'GTLS': 1.0, 'HAIN': 1.0, 'HAYN': 1.0, 'HNRG': 2.0, 'HOLI': 1.0, 'HTLD': 1.0, 'HYGS': 1.0, 'JVA': 3.0, 'LGCYO': 2.0, 'LPG': 2.0, 'LWAY': 2.0, 'LYTS': 2.0, 'MCEP': 2.0, 'MDRX': 1.0, 'MRTN': 1.0, 'MTRX': 1.0, 'PERY': 1.0, 'PETX': 5.0, 'PHIIK': 1.0, 'PPC': 1.0, 'RAIL': 1.0, 'RRTS': 2.0, 'SBLK': 3.0, 'SLGN': 1.0, 'SPTN': 1.0, 'SSRM': 1.0, 'THRM': 1.0, 'VLRS': 1.0, 'VNET': 2.0, 'VNOM': 1.0, 'WLFC': 1.0, 'WPRT': 12.0};-80.04380393028246
